gene_id;base_mean;log2FoldChange;lfcSE;stat;p_value;adj_p_value;gene_name
ENSDARG00000040553;1196,567618;3,618017448;0,250872424;154,3909414;1,90E-35;4,54E-31;tmem97
ENSDARG00000088067;903,282122;6,378754774;0,449805427;130,2551874;3,60E-30;4,30E-26;pimr187
ENSDARG00000068288;245,5257538;-4,771490501;0,50976896;98,4469256;3,34E-23;2,66E-19;lamc2
ENSDARG00000106138;1852,290297;-3,810517717;0,415972829;94,94234879;1,96E-22;1,17E-18;BX855618,1
ENSDARG00000028087;2162,597328;1,975799536;0,198630718;81,21549699;2,02E-19;9,66E-16;aldh2,2
ENSDARG00000054619;411,1713874;-2,900074908;0,352160355;80,50610411;2,90E-19;1,15E-15;fras1
ENSDARG00000079403;286,8305127;-3,997260745;0,487434906;75,87877159;3,02E-18;1,03E-14;si:dkey-204l11,1
ENSDARG00000114180;132,0735191;5,124746837;0,574584937;72,97679969;1,31E-17;3,92E-14;FP236812,2
ENSDARG00000075261;1236,994631;-1,964130932;0,243451023;72,43214725;1,73E-17;4,59E-14;timp2b
ENSDARG00000098197;449,8034496;3,506534161;0,356209707;69,64380709;7,10E-17;1,70E-13;CU633999,1
ENSDARG00000088831;196,6122187;-3,336053655;0,464353702;61,59470865;4,22E-15;9,16E-12;si:dkey-81j8,6
ENSDARG00000111790;89,92759283;4,472828218;0,565975332;57,93094885;2,71E-14;5,40E-11;zgc:194418
ENSDARG00000075480;95,55024445;-4,371639382;0,602417508;57,76077239;2,96E-14;5,44E-11;si:dkey-63d15,12
ENSDARG00000104588;115,211329;3,946508931;0,49084959;54,72344387;1,39E-13;2,37E-10;zgc:112234
ENSDARG00000056036;174,9716858;-2,73010042;0,406231288;52,69270485;3,90E-13;6,21E-10;stxbp1b
ENSDARG00000042637;1350,453189;2,83369421;0,338972825;52,33975831;4,67E-13;6,97E-10;tert
ENSDARG00000089362;327,865276;-2,306236418;0,339289231;52,04184591;5,43E-13;7,63E-10;grn1
ENSDARG00000045413;114,8326478;-2,45188485;0,363685076;51,59048555;6,84E-13;9,07E-10;gcm2
ENSDARG00000041462;721,8470341;2,340446867;0,302073532;47,6038117;5,22E-12;6,23E-09;pimr183
ENSDARG00000090670;1527,938501;3,270732924;0,392500373;47,7030496;4,96E-12;6,23E-09;si:dkey-201i6,8
ENSDARG00000096979;58,07827153;-3,48800402;0,550400623;46,20219131;1,07E-11;1,21E-08;NPC2
ENSDARG00000015016;236,7604687;-3,07837046;0,496428542;45,8785494;1,26E-11;1,31E-08;kif26ab
ENSDARG00000068515;344,4440094;1,885960128;0,258141262;45,89307048;1,25E-11;1,31E-08;chs1
ENSDARG00000096906;182,5627131;-3,942555778;0,61966251;45,36135696;1,64E-11;1,63E-08;si:dkey-7i4,24
ENSDARG00000074873;49,92383747;5,572794123;0,923158723;44,41966537;2,65E-11;2,53E-08;pimr170
ENSDARG00000030250;624,7821368;2,35574786;0,308468719;43,80449519;3,63E-11;3,33E-08;dennd2db
ENSDARG00000117171;160,4218136;2,95699066;0,401773485;43,30554598;4,68E-11;4,14E-08;pimr118
ENSDARG00000097187;344,0829835;-2,317003121;0,371484607;42,2544028;8,01E-11;6,83E-08;si:ch211-153l6,6
ENSDARG00000105400;33,41262466;9,142053084;1,849234916;40,96806478;1,55E-10;1,27E-07;CU457819,3
ENSDARG00000110483;139,5755656;3,67458297;0,507414898;40,91536075;1,59E-10;1,27E-07;si:dkey-199f5,4
ENSDARG00000008026;314,8426873;-1,917246226;0,319999728;39,9657222;2,58E-10;1,99E-07;niban2b
ENSDARG00000040528;411,2143526;-1,908269994;0,324928783;39,10819226;4,01E-10;2,98E-07;lgals3bpb
ENSDARG00000091144;716,4915042;-3,549954241;0,608414273;39,05823323;4,11E-10;2,98E-07;CR749162,1
ENSDARG00000076667;15432,11525;-1,432341183;0,242439287;38,61253869;5,17E-10;3,63E-07;ccng1
ENSDARG00000018846;2281,570038;-2,814605848;0,487521709;38,55515876;5,32E-10;3,63E-07;dgat2
ENSDARG00000096840;174,5611802;2,526086117;0,363439102;38,3600884;5,88E-10;3,90E-07;CU929206,1
ENSDARG00000105088;712,0246605;-1,822402895;0,316401022;38,19455345;6,40E-10;4,13E-07;tenm4
ENSDARG00000062235;3716,016444;1,612676916;0,240015263;37,88841944;7,49E-10;4,70E-07;lrrc34
ENSDARG00000076025;203,1616777;-1,68770759;0,289898683;37,83889544;7,68E-10;4,70E-07;dgkzb
ENSDARG00000104301;640,8130594;-2,697366109;0,456041025;37,52554173;9,02E-10;5,39E-07;zgc:193726
ENSDARG00000105507;239,8592768;3,855423235;0,512466849;37,28023627;1,02E-09;5,96E-07;zgc:112234
ENSDARG00000095820;40,58830298;-4,70100191;0,810331307;37,10928032;1,12E-09;6,35E-07;BX649485,4
ENSDARG00000074387;1443,540057;2,346900821;0,329527576;36,86352303;1,27E-09;7,03E-07;alkal1
ENSDARG00000100598;432,4021931;-1,652213954;0,288531239;36,653643;1,41E-09;7,66E-07;CABZ01109081,1
ENSDARG00000103264;45,90159124;-3,068327358;0,548460666;36,59025896;1,46E-09;7,73E-07;si:dkey-25g12,4
ENSDARG00000060862;834,9875305;-1,403742141;0,245455845;35,75883374;2,23E-09;1,16E-06;atxn1b
ENSDARG00000061862;1013,167097;1,748110283;0,269725443;35,53399843;2,51E-09;1,27E-06;myo18ab
ENSDARG00000105366;44,53388817;5,280725061;0,939650881;34,86069474;3,54E-09;1,76E-06;hist1h2a10
ENSDARG00000055539;124,1986651;3,710643852;0,550994379;34,64921994;3,95E-09;1,92E-06;epdl2
ENSDARG00000105393;89,7355549;5,105633854;0,777486025;34,41539396;4,45E-09;2,13E-06;zgc:112234
ENSDARG00000042215;7053,291597;1,904049434;0,292043905;33,9797414;5,57E-09;2,56E-06;pias4b
ENSDARG00000069984;559,8435729;3,446056751;0,498354703;34,01112416;5,48E-09;2,56E-06;nkd3
ENSDARG00000012446;387,5503642;1,888088368;0,292983601;33,69062735;6,46E-09;2,91E-06;zgc:113057
ENSDARG00000034522;321,8210353;-2,582087196;0,494542865;32,87747953;9,82E-09;4,34E-06;rab6ba
ENSDARG00000045636;1531,838011;-2,080057713;0,385921651;32,5734941;1,15E-08;4,98E-06;rbl2
ENSDARG00000099514;100,738376;4,259497933;0,661900508;32,52985151;1,17E-08;5,00E-06;zgc:112234
ENSDARG00000025641;1494,040447;2,039291385;0,313123593;32,32797867;1,30E-08;5,45E-06;gli2a
ENSDARG00000055683;659,5708617;2,565415729;0,392654097;31,86832189;1,65E-08;6,79E-06;pimr191
ENSDARG00000031783;416,7974727;-1,835084637;0,352581024;31,71560756;1,78E-08;7,22E-06;adcy8
ENSDARG00000104501;252,5669759;5,176496854;0,723894487;31,33793513;2,17E-08;8,55E-06;FP236812,1
ENSDARG00000105359;66,35578199;3,792125725;0,618429155;31,32332444;2,18E-08;8,55E-06;FP325123,1
ENSDARG00000029107;5222,029847;1,558721118;0,254024727;31,01901241;2,56E-08;9,75E-06;ube2d1a
ENSDARG00000099469;425,7197286;2,340732411;0,380942192;31,00573686;2,57E-08;9,75E-06;BX000985,1
ENSDARG00000061391;71,31940101;-2,490415822;0,483309573;30,78384544;2,88E-08;1,08E-05;grhl1
ENSDARG00000052917;560,5745355;5,743902671;0,786046201;30,33595757;3,63E-08;1,33E-05;si:ch211-202f3,3
ENSDARG00000075482;286,6772163;6,062960821;0,833231883;30,2761791;3,75E-08;1,36E-05;zgc:173587
ENSDARG00000017244;1641,672163;-1,444964562;0,283295784;29,81484722;4,75E-08;1,62E-05;chd6
ENSDARG00000089338;1666,53957;2,1318156;0,343802984;29,84986178;4,67E-08;1,62E-05;si:ch211-110e21,3
ENSDARG00000097825;1590,928943;1,225765209;0,210419456;29,85745299;4,65E-08;1,62E-05;BX465227,1
ENSDARG00000100607;893,4559661;-1,951819565;0,374502077;29,81763778;4,75E-08;1,62E-05;zbtb38
ENSDARG00000087061;101,3773378;3,618251615;0,585268962;29,35040502;6,04E-08;2,03E-05;si:ch211-71k14,1
ENSDARG00000027724;178,4908963;2,00619058;0,348797033;28,73718985;8,29E-08;2,75E-05;dgkb
ENSDARG00000117721;785,5647961;1,833707791;0,306272556;28,70743593;8,42E-08;2,75E-05;CT025771,1
ENSDARG00000019834;3776,38106;1,437139288;0,246434545;28,55836005;9,09E-08;2,92E-05;edrf1
ENSDARG00000093548;85,71804703;3,529482588;0,586959703;28,54169142;9,17E-08;2,92E-05;BX649641,4
ENSDARG00000018281;4151,853644;1,141827156;0,201743024;28,408783;9,82E-08;3,09E-05;cfap161
ENSDARG00000003706;465,350514;-1,598252804;0,313801566;28,3277477;1,02E-07;3,18E-05;ryr2b
ENSDARG00000005485;45,67429836;-3,135092985;0,628599479;28,26081519;1,06E-07;3,25E-05;ucmab
ENSDARG00000057169;148,2320425;-1,650796936;0,32995678;28,13370246;1,13E-07;3,39E-05;abca4a
ENSDARG00000075206;2894,488205;1,421458781;0,244603381;28,12834162;1,14E-07;3,39E-05;si:dkey-100n19,2
ENSDARG00000091728;164,1830135;4,055173999;0,626896376;28,0369223;1,19E-07;3,51E-05;zgc:114046
ENSDARG00000067646;3011,872802;2,165610208;0,364012272;27,9150773;1,27E-07;3,69E-05;tmem232
ENSDARG00000040568;117,1506937;3,780856258;0,661494547;27,52148245;1,55E-07;4,47E-05;pdzd3a
ENSDARG00000045705;2618,607498;1,341569118;0,238788073;27,47700902;1,59E-07;4,52E-05;meig1
ENSDARG00000103636;253,6889936;1,763540254;0,310603409;27,16967165;1,86E-07;5,23E-05;zgc:174703
ENSDARG00000017983;2220,853628;1,087314223;0,196943077;27,08820257;1,94E-07;5,34E-05;rsph14
ENSDARG00000076870;1711,205182;-1,021353046;0,205884409;27,06491095;1,97E-07;5,34E-05;piezo1
ENSDARG00000100259;91,24115512;5,243861437;0,846151197;27,06575196;1,97E-07;5,34E-05;zgc:171759
ENSDARG00000070055;363,1061137;-1,356845836;0,276450543;26,94648261;2,09E-07;5,61E-05;arfip1
ENSDARG00000093423;1070,8257;1,473993827;0,261171683;26,74597871;2,32E-07;6,13E-05;swsap1
ENSDARG00000095536;463,1755351;1,449110076;0,259053835;26,73225229;2,34E-07;6,13E-05;trim62,2
ENSDARG00000035550;741,7703274;1,392802657;0,249074537;26,65602541;2,43E-07;6,31E-05;cfap73
ENSDARG00000076343;272,0718812;-4,506582136;0,886580607;26,5826756;2,52E-07;6,48E-05;si:dkeyp-13d11,1
ENSDARG00000042094;1021,149649;-1,175995709;0,241156776;26,55617697;2,56E-07;6,50E-05;eef2a,1
ENSDARG00000109332;2483,538695;2,907854787;0,460127867;26,50741203;2,63E-07;6,60E-05;CU104716,1
ENSDARG00000014682;83,64198466;3,447086984;0,594163768;26,39927715;2,78E-07;6,91E-05;tmem26b
ENSDARG00000095351;4937,0962;-1,864448122;0,378976205;26,30557525;2,91E-07;7,17E-05;CU914776,1
ENSDARG00000055313;333,1197179;1,565945107;0,282815083;26,27076666;2,97E-07;7,23E-05;slc12a10,1
ENSDARG00000058370;9364,821266;1,238864565;0,224623299;26,15245343;3,15E-07;7,61E-05;ropn1l
ENSDARG00000086552;78,89103881;3,758072757;0,641792814;26,1261241;3,20E-07;7,64E-05;hist1h2a11
ENSDARG00000095562;248,893355;2,001784476;0,352824922;26,0786164;3,28E-07;7,75E-05;si:ch73-138i16,1
ENSDARG00000096587;29,88084655;-2,980635383;0,627103431;25,67186252;4,05E-07;9,47E-05;itgam
ENSDARG00000013252;1041,588105;1,716549042;0,309581161;25,64857622;4,10E-07;9,49E-05;tmc5
ENSDARG00000115161;626,517623;6,194258836;0,838829213;25,45389;4,53E-07;0,000104017;CABZ01069162,1
ENSDARG00000100621;125,1753428;-2,200764692;0,463390972;25,36584853;4,74E-07;0,000107838;CABZ01080550,1
ENSDARG00000045706;1592,492459;1,180847955;0,224378152;24,82713174;6,27E-07;0,000141248;tspan9b
ENSDARG00000038639;294,3934103;-2,829250572;0,598778235;24,76119997;6,49E-07;0,000144797;elovl6l
ENSDARG00000089513;688,161883;2,56400258;0,447456224;24,71904422;6,63E-07;0,000146629;si:ch211-198e20,10
ENSDARG00000079645;718,0043776;6,093757363;0,882782047;24,62058624;6,98E-07;0,000152899;sc:d217
ENSDARG00000043997;313,7324847;-3,501710395;0,764024254;24,49010739;7,47E-07;0,000162123;cyp2x8
ENSDARG00000016763;2643,515335;1,228460968;0,229923207;24,35292052;8,02E-07;0,00017252;znf292a
ENSDARG00000043323;702,1800977;-3,28651289;0,679882842;24,27105653;8,37E-07;0,000178403;lnx1
ENSDARG00000006174;5556,680089;1,010686458;0,194916581;24,21307748;8,62E-07;0,000181392;lrrc23
ENSDARG00000069363;979,778349;1,587550389;0,297490814;24,20496237;8,66E-07;0,000181392;C13H10orf53
ENSDARG00000098800;782,8677717;2,200875421;0,392901336;24,17086993;8,82E-07;0,000181449;znf1156
ENSDARG00000104734;721,0496403;-1,25557672;0,269706211;24,17457937;8,80E-07;0,000181449;kat2a
ENSDARG00000041947;14559,86239;3,229647112;0,553481845;24,08022441;9,24E-07;0,000188568;styk1b
ENSDARG00000039881;731,1349644;-1,365519713;0,293368178;24,03482751;9,46E-07;0,000191431;cemip
ENSDARG00000116970;20,14350884;8,23723678;1,9868569;23,99374541;9,66E-07;0,000193916;pimr75
ENSDARG00000025903;213,9698224;-2,106057252;0,457978718;23,87991785;1,03E-06;0,000204012;lgals9l1
ENSDARG00000093650;72,4955802;-2,137660867;0,458871595;23,8021009;1,07E-06;0,000210673;si:ch211-287n14,3
ENSDARG00000071403;11669,64652;6,010877862;0,772022404;23,77294163;1,08E-06;0,000212136;oaz1a
ENSDARG00000019063;102,3850767;-1,720761023;0,370349481;23,7025378;1,12E-06;0,00021825;fat1b
ENSDARG00000105414;50,10677007;4,355067697;0,808690482;23,59033106;1,19E-06;0,000229489;zgc:112234
ENSDARG00000036189;8023,360826;1,383162534;0,265226852;23,54830464;1,22E-06;0,00023002;spata4
ENSDARG00000037804;611,5247867;-3,035545245;0,642156232;23,53988176;1,22E-06;0,00023002;phlda3
ENSDARG00000111964;146,933032;4,336564514;0,730528605;23,56234354;1,21E-06;0,00023002;zgc:171759
ENSDARG00000003867;2200,331061;1,392754817;0,269518719;23,49609719;1,25E-06;0,000231666;cdk20
ENSDARG00000087191;2843,998316;1,083321194;0,21246121;23,49953045;1,25E-06;0,000231666;wdr93
ENSDARG00000075179;95,43939932;6,509977824;1,143290772;23,38022396;1,33E-06;0,000244156;si:dkey-59p5,2
ENSDARG00000092561;3587,552411;1,33938805;0,258186354;23,14200995;1,50E-06;0,000274241;pimr201
ENSDARG00000070857;1296,647122;4,056896912;0,613837421;23,06659998;1,56E-06;0,000282678;si:dkey-32e6,6
ENSDARG00000094295;40,92291086;-4,199954714;0,943014606;23,05461403;1,57E-06;0,000282678;CR855337,1
ENSDARG00000096765;470,0354431;2,026326017;0,377196739;23,01533136;1,61E-06;0,00028636;pimr124
ENSDARG00000100949;85,75011821;7,129560936;1,45226801;22,88894702;1,72E-06;0,000303554;vap
ENSDARG00000029473;834,1223718;1,494916873;0,285999316;22,829162;1,77E-06;0,000310842;gstm,2
ENSDARG00000078362;698,6045124;-1,130694166;0,249251209;22,55670534;2,04E-06;0,00035558;TNC
ENSDARG00000068941;103,5784816;2,453880222;0,469629284;22,44703297;2,16E-06;0,000373744;zgc:113983
ENSDARG00000030025;141,2922574;1,933364069;0,378824546;22,37481791;2,24E-06;0,000385272;pimr135
ENSDARG00000099006;830,8110952;5,761940487;0,838781358;22,33641115;2,29E-06;0,000390247;CABZ01029938,1
ENSDARG00000112213;867,2907889;1,941683874;0,367073845;22,31793932;2,31E-06;0,000391225;BX005321,1
ENSDARG00000094291;1364,202101;2,356376143;0,430108325;22,22318231;2,43E-06;0,00040812;si:rp71-45g20,11
ENSDARG00000099121;418,9920964;2,984428964;0,516331064;22,15280669;2,52E-06;0,000420397;si:dkey-6d5,1
ENSDARG00000090160;603,801475;1,239480614;0,248692194;22,08723689;2,61E-06;0,000431984;zgc:173709
ENSDARG00000002956;898,830937;-1,168523031;0,259376221;22,00405772;2,72E-06;0,000448004;si:dkey-32n7,4
ENSDARG00000088423;214,0557376;-1,616457815;0,36474961;21,7859439;3,05E-06;0,000498494;si:ch211-66k16,28
ENSDARG00000078214;5995,283244;-0,850988545;0,188513856;21,74760535;3,11E-06;0,000505096;mybbp1a
ENSDARG00000112941;83,83936925;3,625935826;0,646621967;21,65649174;3,26E-06;0,000526086;pimr174
ENSDARG00000040559;7890,143505;1,270457752;0,253491566;21,59792719;3,36E-06;0,000538756;rad1
ENSDARG00000057159;521,8661327;1,526692968;0,302476923;21,56989297;3,41E-06;0,000543045;ankrd29
ENSDARG00000024759;1025,923574;1,896583377;0,363852375;21,52967475;3,48E-06;0,000547256;inhbab
ENSDARG00000089643;1056,028228;-1,364128645;0,307493274;21,53695732;3,47E-06;0,000547256;mcama
ENSDARG00000069282;1410,023231;-2,117040969;0,48033936;21,44299462;3,65E-06;0,000568819;bbc3
ENSDARG00000110355;2570,121762;1,579410553;0,307980682;21,35860396;3,81E-06;0,000590555;CR847571,2
ENSDARG00000032056;5578,927229;0,971308361;0,199312234;21,31226576;3,90E-06;0,0006011;arl6
ENSDARG00000096637;3945,029816;1,309016389;0,263782418;21,1964728;4,15E-06;0,000634438;si:dkey-11c5,11
ENSDARG00000036833;269,0817418;-4,787990787;1,135080386;21,14474811;4,26E-06;0,000647643;upp2
ENSDARG00000010252;232,4347981;-1,420597675;0,32114358;21,10656899;4,34E-06;0,000652686;jak3
ENSDARG00000032630;1708,221931;2,099777282;0,389097935;21,05315393;4,47E-06;0,000652686;neb
ENSDARG00000035519;2367,235949;1,281402471;0,263783251;21,0581543;4,46E-06;0,000652686;histh1l
ENSDARG00000068994;329,3991047;2,752083738;0,516354124;21,04952957;4,48E-06;0,000652686;pimr129
ENSDARG00000090767;349,3279141;-1,401107485;0,32038323;21,0869058;4,39E-06;0,000652686;si:ch211-136m16,8
ENSDARG00000092949;1051,952476;2,341643882;0,460742743;21,04629569;4,48E-06;0,000652686;si:ch73-366i20,1
ENSDARG00000093058;5324,743157;1,022780504;0,209367105;21,09821273;4,36E-06;0,000652686;STMP1
ENSDARG00000013430;50874,71975;-2,067361882;0,478296841;21,01074852;4,57E-06;0,000652964;bhmt
ENSDARG00000069445;719,9313376;2,123255502;0,402209202;21,01217606;4,56E-06;0,000652964;pimr128
ENSDARG00000101380;602,2369435;4,794709579;0,817906451;21,01667903;4,55E-06;0,000652964;cryabb
ENSDARG00000093612;2522,435328;2,96805939;0,512321543;20,9593904;4,69E-06;0,000666713;si:dkey-92i17,2
ENSDARG00000104083;623,0298976;1,597802296;0,325709487;20,85742693;4,95E-06;0,000699002;adgre5b,2
ENSDARG00000092408;115,2865752;2,424433624;0,486120589;20,83414137;5,01E-06;0,00070339;CU467861,7
ENSDARG00000104825;430,5222722;-1,445139444;0,340891717;20,71309581;5,33E-06;0,000744902;trim35-7
ENSDARG00000006137;29557,08286;1,922529349;0,376491749;20,5625543;5,77E-06;0,000801151;star
ENSDARG00000111423;170,6695472;3,394689135;0,655890252;20,43930205;6,16E-06;0,000849498;si:ch73-27e22,1
ENSDARG00000040764;1885,055631;1,594883321;0,323369377;20,3992612;6,29E-06;0,000862473;id1
ENSDARG00000089213;232,8495605;-1,278911836;0,298652409;20,38332305;6,34E-06;0,000864717;adam15
ENSDARG00000017602;4226,030471;0,921681039;0,195049525;20,32270884;6,54E-06;0,000882461;ccng2
ENSDARG00000043180;10664,96454;-1,016114734;0,235821506;20,33114759;6,51E-06;0,000882461;gpd1b
ENSDARG00000103454;371,5914238;-1,446599391;0,33445724;20,29737716;6,63E-06;0,000889199;trpm6
ENSDARG00000099123;33,27350424;6,256203499;1,528506247;20,27790142;6,70E-06;0,000893278;CU459186,2
ENSDARG00000096702;220,7398834;1,848258865;0,370904473;20,25419939;6,78E-06;0,000899389;CU550702,1
ENSDARG00000043157;7821,159495;0,961011541;0,203684708;20,2198582;6,90E-06;0,00091062;dnajb13
ENSDARG00000113659;1923,78121;1,880653425;0,36507433;20,19382431;7,00E-06;0,000918025;CU928063,1
ENSDARG00000098173;48,47346196;3,040418016;0,631060814;20,09501723;7,37E-06;0,000961412;BX537115,1
ENSDARG00000099511;823,0210131;7,820537709;1,281522133;20,07356276;7,45E-06;0,000966974;CABZ01034698,2
ENSDARG00000089529;1715,024271;1,090391056;0,231156637;20,05766431;7,51E-06;0,000969776;desi1b
ENSDARG00000035610;2326,198849;0,939277788;0,199897566;19,888087;8,21E-06;0,001048379;zgc:113208
ENSDARG00000115766;38,02392327;5,586349767;1,24048786;19,89058854;8,20E-06;0,001048379;si:ch73-36p18,1
ENSDARG00000105348;2315,340448;1,03062043;0,219786021;19,85499641;8,35E-06;0,00106101;si:ch211-277c7,7
ENSDARG00000070868;22531,1118;1,388850333;0,290744696;19,81419929;8,53E-06;0,001072489;cfap126
ENSDARG00000097876;7468,407761;1,193517173;0,252217472;19,8153119;8,53E-06;0,001072489;si:dkey-40g16,5
ENSDARG00000078866;1150,246486;-1,691631839;0,410979246;19,74194696;8,86E-06;0,001105498;sdk1a
ENSDARG00000090993;9017,934841;0,96987373;0,207201807;19,7362462;8,89E-06;0,001105498;rnf4
ENSDARG00000101743;1989,450167;2,416067314;0,478869846;19,71738552;8,98E-06;0,001110678;C5H11orf1
ENSDARG00000042936;4372,350726;1,010315221;0,214421713;19,68664614;9,12E-06;0,001121127;fam228a
ENSDARG00000112176;425,992863;2,541416006;0,488199273;19,67979011;9,16E-06;0,001121127;BX537120,2
ENSDARG00000038793;2772,990669;1,088287419;0,230732283;19,6115004;9,49E-06;0,001155992;ccdc24
ENSDARG00000023713;195,1378825;1,734961718;0,371914483;19,56193674;9,74E-06;0,001180351;aqp1a,1
ENSDARG00000115887;33,08296534;5,234880118;1,467833665;19,5410594;9,85E-06;0,001187294;CABZ01021532,1
ENSDARG00000074156;160,5348925;1,795343349;0,3685288;19,48691919;1,01E-05;0,001215288;sgca
ENSDARG00000075826;4148,234619;0,892934529;0,193788787;19,4698474;1,02E-05;0,001220067;msh4
ENSDARG00000089158;245,0679213;1,554485656;0,331073168;19,41526789;1,05E-05;0,00124919;si:dkeyp-104f11,6
ENSDARG00000014849;2441,963768;1,048185349;0,224800102;19,37828402;1,07E-05;0,001251397;pih1d2
ENSDARG00000076745;4117,791845;1,131086079;0,241549647;19,39166595;1,06E-05;0,001251397;zgc:193811
ENSDARG00000094346;65,07031461;-1,812485466;0,438181895;19,37430509;1,07E-05;0,001251397;si:ch211-114l13,13
ENSDARG00000094627;1166,961664;1,004116622;0,217869923;19,37426507;1,07E-05;0,001251397;NA
ENSDARG00000104566;263,1879619;-2,997848763;0,699410742;19,35938051;1,08E-05;0,001255066;foxi1
ENSDARG00000060112;419,1008155;1,984640776;0,403719387;19,30769218;1,11E-05;0,001277959;sybu
ENSDARG00000104418;135,8940703;3,993671368;0,781771654;19,30641543;1,11E-05;0,001277959;BX248318,1
ENSDARG00000035559;5409,247694;-1,072485467;0,25368158;19,25245215;1,15E-05;0,001308304;tp53
ENSDARG00000043581;702,9899839;-2,012382914;0,47449267;19,24266543;1,15E-05;0,001308766;gadd45aa
ENSDARG00000003697;216,2736456;3,167819796;0,625553785;19,20594361;1,17E-05;0,001310826;slc5a8l
ENSDARG00000005139;285,7629752;-2,399232889;0,604406197;19,20654301;1,17E-05;0,001310826;hhatlb
ENSDARG00000017703;1178,463421;-1,723894731;0,430471176;19,22815381;1,16E-05;0,001310826;paqr3a
ENSDARG00000041550;8042,313443;1,832484943;0,370777546;19,20364223;1,17E-05;0,001310826;pimr138
ENSDARG00000096925;171,6655902;1,534250954;0,330034807;19,19316115;1,18E-05;0,001311912;BX927282,2
ENSDARG00000040159;168,5238733;2,613677666;0,525080053;19,13289368;1,22E-05;0,001347727;wnt4b
ENSDARG00000077115;279,5251505;3,482099602;0,651020902;19,10220551;1,24E-05;0,00136326;si:ch73-44m9,1
ENSDARG00000042529;133,0028514;1,655375482;0,354878671;19,08754875;1,25E-05;0,001367468;gnat2
ENSDARG00000014058;8273,463395;0,94813857;0,206972278;18,98974385;1,31E-05;0,001414852;rab36
ENSDARG00000069281;587,328006;1,480786755;0,30958023;18,98784908;1,32E-05;0,001414852;pimr109
ENSDARG00000069752;57362,22893;0,967756796;0,209318629;18,99442561;1,31E-05;0,001414852;ckba
ENSDARG00000088867;202,5973772;1,950117068;0,404982547;18,9945438;1,31E-05;0,001414852;si:ch211-135n15,1
ENSDARG00000041607;2424,450369;1,184874498;0,259528894;18,97176729;1,33E-05;0,00142043;eif4ebp3l
ENSDARG00000089622;68,23171681;-1,867557618;0,44905644;18,90209124;1,38E-05;0,001466687;fgd5b
ENSDARG00000019364;1252,973828;0,90853496;0,199201694;18,87493083;1,40E-05;0,001480194;mbip
ENSDARG00000044802;55,02748297;5,251192538;1,144779709;18,85922629;1,41E-05;0,001480194;aadacl4
ENSDARG00000059472;310,3614792;-1,268095793;0,301511967;18,865705;1,40E-05;0,001480194;arhgap31
ENSDARG00000075984;679,8615331;1,173125802;0,257226624;18,83254086;1,43E-05;0,001490771;hsbp1l1
ENSDARG00000101175;1292,141475;1,289617608;0,280457726;18,82891246;1,43E-05;0,001490771;mcu
ENSDARG00000025866;156,0741608;2,396085346;0,498504344;18,79943039;1,45E-05;0,001507411;ankdd1b
ENSDARG00000059150;987,0618675;1,051524473;0,229095488;18,69590474;1,53E-05;0,001582791;tmem107
ENSDARG00000095386;562,1596693;2,299866232;0,462379738;18,68986585;1,54E-05;0,001582791;pimr179
ENSDARG00000094527;890,9796371;2,53885203;0,500489031;18,67393768;1,55E-05;0,001589218;BX927181,1
ENSDARG00000090097;141,8809122;-1,759138605;0,436405992;18,62997509;1,59E-05;0,001619338;CR626886,1
ENSDARG00000077387;3958,188509;0,857133066;0,190838813;18,55310065;1,65E-05;0,0016788;tcte1
ENSDARG00000070038;12327,74091;-1,035768991;0,252376833;18,47895659;1,72E-05;0,001737997;rbp2a
ENSDARG00000087144;8325,472059;1,382124269;0,29865191;18,46656976;1,73E-05;0,001741949;fam183a
ENSDARG00000075417;1127,153393;1,076451255;0,236313447;18,43511858;1,76E-05;0,001763496;zgc:175107
ENSDARG00000038713;102,836377;-2,187292384;0,557631489;18,3947861;1,80E-05;0,001786209;tep1
ENSDARG00000094146;2044,367008;1,928799683;0,395086757;18,4004819;1,79E-05;0,001786209;pimr134
ENSDARG00000032650;1335,031291;1,585813671;0,330199737;18,38608664;1,80E-05;0,001786938;fuk
ENSDARG00000031929;619,877307;-1,175845436;0,286060048;18,32468041;1,86E-05;0,001830197;stard14
ENSDARG00000095763;557,6406622;3,375230561;0,601506121;18,32082267;1,87E-05;0,001830197;si:ch73-222f22,2
ENSDARG00000096615;91,67596488;2,436490063;0,503220932;18,31694171;1,87E-05;0,001830197;BX469930,2
ENSDARG00000017355;10404,41238;0,915649892;0,204063745;18,29072304;1,90E-05;0,001847987;rsph9
ENSDARG00000011673;69,88253541;-1,823127008;0,449112539;18,26894126;1,92E-05;0,001852917;si:ch211-246m6,5
ENSDARG00000090981;1324,438871;1,45479683;0,31853486;18,2624641;1,92E-05;0,001852917;C14HXorf65
ENSDARG00000105265;125,1920985;-5,068042813;1,213790054;18,27084194;1,92E-05;0,001852917;zgc:171534
ENSDARG00000054211;650,6151184;-1,138854119;0,282707328;18,2172391;1,97E-05;0,001861263;st8sia7,1
ENSDARG00000067730;312,9772651;-1,580202339;0,396707591;18,20837006;1,98E-05;0,001861263;trpc6b
ENSDARG00000095098;947,9828236;1,919065509;0,396100694;18,21786783;1,97E-05;0,001861263;pimr127
ENSDARG00000097791;134,6128735;5,258084167;0,924898711;18,24277415;1,94E-05;0,001861263;FP325112,2
